Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
15869.38104	-1.94308553683e-08	2.28691233653e-07
15876.8525	7.34107059824e-09	2.28435831164e-07
15884.32396	6.0512099963e-08	2.28180646949e-07
15891.79542	-1.80480587391e-08	2.27925680878e-07
15899.26688	8.79866630244e-08	2.27670932821e-07
15906.73834	1.14991235238e-07	2.2741640265e-07
15914.2098	-9.59893939539e-08	2.27162090236e-07
15921.68126	-1.620210836e-08	2.26907995449e-07
15929.15272	-1.57469612908e-08	2.2665411816e-07
15936.62418	-9.48593162714e-08	2.2640045824e-07
15944.09564	-1.47577924176e-07	2.2614701556e-07
15951.5671	1.21546135991e-08	2.25893789992e-07
15959.03856	3.92360373099e-08	2.25640781406e-07
15966.51002	1.31293338716e-08	2.25387989674e-07
15973.98148	-9.29756534217e-08	2.25135414666e-07
15981.45294	9.40997900348e-08	2.24883056255e-07
15988.9244	-3.88194282592e-08	2.2463091431e-07
15996.39586	9.52319544535e-08	2.24378988704e-07
16003.86732	-6.47011628919e-08	2.24127279308e-07
16011.33878	1.60245775003e-08	2.23875785993e-07
16018.81024	-1.44299307444e-07	2.2362450863e-07
16026.2817	2.31590158662e-07	2.23373447092e-07
16033.75316	-3.62228470313e-08	2.2312260125e-07
16041.22462	-6.26778836994e-08	2.22871970975e-07
16048.69608	1.26062492589e-07	2.22621556138e-07
16056.16754	-7.99559645562e-09	2.22371356613e-07
16063.639	1.9418395246e-08	2.22121372269e-07
16071.11046	-7.08278201662e-09	2.2187160298e-07
16078.58192	2.0383064801e-08	2.21622048616e-07
16086.05338	-3.32075290132e-08	2.21372709049e-07
16093.52484	-1.41027952341e-07	2.21123584152e-07
16100.9963	4.88847800859e-08	2.20874673797e-07
16108.46776	-8.61613880564e-08	2.20625977854e-07
16115.93922	-1.12928118194e-07	2.20377496197e-07
16123.41068	-5.82683963982e-08	2.20129228698e-07
16130.88214	-8.50568367357e-08	2.19881175227e-07
16138.3536	-5.74807340423e-08	2.19633335658e-07
16145.82506	-8.43183850975e-08	2.19385709863e-07
16153.29652	7.96008752315e-08	2.19138297714e-07
16160.76798	-1.71056686545e-09	2.18891099083e-07
16168.23944	2.60554257081e-08	2.18644113842e-07
16175.7109	-1.37485526442e-07	2.18397341864e-07
16183.18236	-5.50904893452e-08	2.18150783021e-07
16190.65382	-2.73098324337e-08	2.17904437185e-07
16198.12528	1.10179142478e-07	2.1765830423e-07
16205.59674	8.33210423433e-08	2.17412384027e-07
16213.0682	-1.35871175191e-07	2.17166676449e-07
16220.53966	1.89433327205e-09	2.16921181369e-07
16228.01112	2.34753408615e-09	2.16675898659e-07
16235.48258	8.5434958148e-08	2.16430828191e-07
16242.95404	-7.9445403004e-08	2.1618596984e-07
16250.4255	-5.14844965548e-08	2.15941323477e-07
16257.89696	3.17724796989e-08	2.15696888975e-07
16265.36842	-2.30394521035e-08	2.15452666207e-07
16272.83988	-1.05633885754e-07	2.15208655046e-07
16280.31134	5.49148910269e-09	2.14964855365e-07
16287.7828	8.91192201663e-08	2.14721267037e-07
16295.25426	1.17424049086e-07	2.14477889935e-07
16302.72572	-7.64577153909e-08	2.14234723931e-07
16310.19718	9.07398811199e-08	2.139917689e-07
16317.66864	6.34558026702e-08	2.13749024714e-07
16325.1401	1.19698557496e-07	2.13506491246e-07
16332.61156	8.7206796181e-09	2.13264168369e-07
16340.08302	-1.30400936733e-07	2.13022055958e-07
16347.55448	3.75429582519e-08	2.12780153884e-07
16355.02594	-1.79066546469e-08	2.12538462022e-07
16362.4974	-7.34681438987e-08	2.12296980245e-07
16369.96886	-1.01119599551e-07	2.12055708426e-07
16377.44032	9.55084859038e-08	2.11814646439e-07
16384.91178	-1.62233178551e-08	2.11573794157e-07
16392.38324	-1.58016397199e-08	2.11333151454e-07
16399.8547	9.71114787119e-08	2.11092718204e-07
16407.32616	-1.49420185657e-08	2.1085249428e-07
16414.79762	-1.45205236335e-08	2.10612479555e-07
16422.26908	-7.05024957846e-08	2.10372673904e-07
16429.74054	-4.1912938776e-08	2.10133077201e-07
16437.212	-1.32688713216e-08	2.09893689319e-07
16444.68346	-1.54234816721e-07	2.09654510131e-07
16452.15492	1.57376153006e-07	2.09415539513e-07
16459.62638	-9.6994250196e-08	2.09176777337e-07
16467.09784	-6.83041865876e-08	2.08938223479e-07
16474.5693	-6.79416796211e-08	2.08699877811e-07
16482.04076	4.60463821818e-08	2.08461740208e-07
16489.51222	1.3183861863e-07	2.08223810544e-07
16496.98368	-3.8359594006e-08	2.07986088694e-07
16504.45514	-3.79688209982e-08	2.07748574531e-07
16511.9266	-9.06375900404e-09	2.0751126793e-07
16519.39806	-3.71839334283e-08	2.07274168764e-07
16526.86952	1.060452779e-07	2.07037276909e-07
16534.34098	-3.63848498831e-08	2.06800592239e-07
16541.81244	-6.46150995551e-08	2.06564114628e-07
16549.2839	7.8981389088e-08	2.0632784395e-07
16556.75536	-3.52031714035e-08	2.0609178008e-07
16564.22682	-6.35130956915e-08	2.05855922893e-07
16571.69828	-5.70093495309e-09	2.05620272263e-07
16579.16974	5.2225822561e-08	2.05384828065e-07
16586.6412	2.25411661668e-07	2.05149590174e-07
16594.11266	2.44145953554e-08	2.04914558463e-07
16601.58412	-1.48162053188e-07	2.04679732809e-07
16609.05558	2.52878534353e-08	2.04445113085e-07
16616.52704	8.35218497313e-08	2.04210699167e-07
16623.9985	-2.71829939158e-09	2.03976490929e-07
16631.46996	2.66469938677e-08	2.03742488246e-07
16638.94142	-3.08468590391e-08	2.03508690994e-07
16646.41288	5.65393252653e-08	2.03275099047e-07
16653.88434	-1.03104459893e-09	2.03041712281e-07
16661.3558	2.84422464439e-08	2.0280853057e-07
16668.82726	-8.74276106817e-08	2.0257555379e-07
16676.29872	2.93245973753e-08	2.02342781815e-07
16683.77018	-8.67548628206e-08	2.02110214522e-07
16691.24164	3.02067500072e-08	2.01877851784e-07
16698.7131	-8.60826242224e-08	2.01645693479e-07
16706.18456	6.0300412317e-08	2.0141373948e-07
16713.65602	2.30559126775e-09	2.01181989663e-07
16721.12748	9.05251493778e-08	2.00950443905e-07
16728.59894	-5.54312944953e-08	2.00719102079e-07
16736.0704	-5.50726994913e-08	2.00487964062e-07
16743.54186	1.21366784969e-07	2.0025702973e-07
16751.01332	4.41360927596e-09	2.00026298957e-07
16758.48478	-8.3373246835e-08	1.9979577162e-07
16765.95624	-8.30434214133e-08	1.99565447594e-07
16773.4277	3.50961690239e-08	1.99335326755e-07
16780.89916	6.50288831708e-08	1.99105408978e-07
16788.37062	3.6003040321e-08	1.98875694141e-07
16795.84208	3.6453871822e-08	1.98646182117e-07
