Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
15944.09564	3.86666931618e-08	1.37044732784e-08
15951.5671	8.20002739532e-08	1.36891278491e-08
15959.03856	1.39865053725e-07	1.3673795569e-08
15966.51002	-4.78359634801e-08	1.36584764301e-08
15973.98148	-7.67784379788e-08	1.36431704247e-08
15981.45294	-3.33885770728e-08	1.36278775449e-08
15988.9244	5.35504968976e-08	1.36125977831e-08
15996.39586	2.46222447728e-08	1.35973311313e-08
16003.86732	8.27513241995e-08	1.35820775818e-08
16011.33878	-1.88713986527e-08	1.35668371268e-08
16018.81024	5.38732842054e-08	1.35516097585e-08
16026.2817	-9.16519367219e-08	1.35363954691e-08
16033.75316	-6.25581317845e-08	1.35211942508e-08
16041.22462	9.7862070479e-08	1.35060060959e-08
16048.69608	2.49829970462e-08	1.34908309966e-08
16056.16754	1.04198016755e-08	1.3475668945e-08
16063.639	2.5086546892e-08	1.34605199334e-08
16071.11046	2.51386274318e-08	1.34453839541e-08
16078.58192	1.27796713872e-07	1.34302609992e-08
16086.05338	1.42636767468e-07	1.3415151061e-08
16093.52484	-9.21983579445e-08	1.34000541318e-08
16100.9963	-3.34507080574e-08	1.33849702037e-08
16108.46776	5.48295343993e-08	1.3369899269e-08
16115.93922	4.01829597404e-08	1.335484132e-08
16123.41068	-6.29463811437e-08	1.33397963489e-08
16130.88214	4.03112703268e-08	1.33247643479e-08
16138.3536	-3.93116335013e-09	1.33097453094e-08
16145.82506	8.4795433965e-08	1.32947392254e-08
16153.29652	1.09153103209e-08	1.32797460884e-08
16160.76798	-4.82942642545e-08	1.32647658906e-08
16168.23944	9.99448094815e-08	1.32497986242e-08
16175.7109	8.52346473479e-08	1.32348442814e-08
16183.18236	1.10686825934e-08	1.32199028546e-08
16190.65382	-4.83698247607e-08	1.32049743361e-08
16198.12528	5.57911029725e-08	1.3190058718e-08
16205.59674	2.60786024678e-08	1.31751559927e-08
16213.0682	-3.69178070387e-09	1.31602661525e-08
16220.53966	2.61818457695e-08	1.31453891895e-08
16228.01112	-1.85831810139e-08	1.31305250962e-08
16235.48258	1.30960775017e-07	1.31156738647e-08
16242.95404	-1.85641979113e-08	1.31008354875e-08
16250.4255	2.06195818468e-07	1.30860099567e-08
16257.89696	7.14502401053e-08	1.30711972646e-08
16265.36842	1.14912194684e-08	1.30563974036e-08
16272.83988	-6.36082870763e-08	1.3041610366e-08
16280.31134	1.15646456267e-08	1.3026836144e-08
16287.7828	1.4710575994e-07	1.30120747299e-08
16295.25426	-3.35685299014e-08	1.29973261161e-08
16302.72572	1.17276270822e-07	1.29825902949e-08
16310.19718	-4.86779080582e-08	1.29678672585e-08
16317.66864	-3.35818479626e-08	1.29531569993e-08
16325.1401	-3.35853536934e-08	1.29384595096e-08
16332.61156	-6.38666144395e-08	1.29237747817e-08
16340.08302	-6.38952368508e-08	1.2909102808e-08
16347.55448	-3.35946794216e-08	1.28944435807e-08
16355.02594	-7.91317789104e-08	1.28797970922e-08
16362.4974	-1.0955205153e-07	1.28651633348e-08
16369.96886	-3.19638177181e-09	1.28505423008e-08
16377.44032	7.29167238372e-08	1.28359339826e-08
16384.91178	-6.40764999635e-08	1.28213383725e-08
16392.38324	-3.12603500518e-09	1.28067554629e-08
16399.8547	5.79360204102e-08	1.27921852461e-08
16407.32616	-6.41728645218e-08	1.27776277144e-08
16414.79762	1.22311550104e-08	1.27630828601e-08
16422.26908	1.22688059413e-08	1.27485506757e-08
16429.74054	5.82540102927e-08	1.27340311535e-08
16437.212	-3.3644708592e-08	1.27195242858e-08
16444.68346	-7.96766129136e-08	1.2705030065e-08
16452.15492	4.31304581823e-08	1.26905484834e-08
16459.62638	1.6617939238e-07	1.26760795334e-08
16467.09784	-7.98253184912e-08	1.26616232074e-08
16474.5693	5.87350285674e-08	1.26471794977e-08
16482.04076	-6.45030190089e-08	1.26327483968e-08
16489.51222	-6.45322161984e-08	1.26183298969e-08
16496.98368	1.05295295499e-07	1.26039239904e-08
16504.45514	-2.77447246276e-09	1.25895306698e-08
16511.9266	-1.11040971662e-07	1.25751499274e-08
16519.39806	-9.56229967512e-08	1.25607817556e-08
16526.86952	9.0271049227e-08	1.25464261468e-08
16534.34098	4.38516923534e-08	1.25320830933e-08
16541.81244	4.39196704061e-08	1.25177525875e-08
16549.2839	-9.58741625398e-08	1.25034346219e-08
16556.75536	-3.37186315444e-08	1.24891291889e-08
16564.22682	-1.11550074857e-07	1.24748362807e-08
16571.69828	-9.60365728666e-08	1.24605558899e-08
16579.16974	1.0659992424e-07	1.24462880089e-08
16586.6412	-4.9341919356e-08	1.243203263e-08
16594.11266	-9.62170288296e-08	1.24177897456e-08
16601.58412	-2.47666672099e-09	1.24035593481e-08
16609.05558	-2.45352189601e-09	1.23893414301e-08
16616.52704	4.45540875789e-08	1.23751359838e-08
16623.9985	2.89456425169e-08	1.23609430018e-08
16631.46996	2.89982777743e-08	1.23467624763e-08
16638.94142	-2.35988049171e-09	1.23325943999e-08
16646.41288	-1.80558829207e-08	1.2318438765e-08
16653.88434	-1.80467916054e-08	1.23042955639e-08
16661.3558	9.21952969216e-08	1.22901647892e-08
16668.82726	2.92588591965e-08	1.22760464333e-08
16676.29872	6.08675798411e-08	1.22619404886e-08
16683.77018	-9.69694655456e-08	1.22478469475e-08
16691.24164	-4.96114100706e-08	1.22337658024e-08
16698.7131	1.36433536338e-08	1.22196970459e-08
16706.18456	-9.71436270953e-08	1.22056406704e-08
16713.65602	6.1253508069e-08	1.21915966682e-08
16721.12748	-6.55461967462e-08	1.2177565032e-08
16728.59894	-3.38305946603e-08	1.2163545754e-08
16736.0704	4.56018870492e-08	1.21495388269e-08
16743.54186	6.15734889143e-08	1.2135544243e-08
16751.01332	-4.97653194337e-08	1.21215619947e-08
16758.48478	4.58023759985e-08	1.21075920746e-08
16765.95624	6.18176771031e-08	1.20936344752e-08
16773.4277	7.78647794472e-08	1.20796891889e-08
16780.89916	-1.92059423651e-09	1.20657562081e-08
16788.37062	4.6076381344e-08	1.20518355253e-08
16795.84208	-3.38855972647e-08	1.20379271331e-08
