Altitude(m)	beta_aerosol(m^-1 sr^-1)	beta_molecular(m^-1 sr^-1)
15884.32396	-3.82675539248e-07	1.2192907745e-06
15891.79542	-2.11163065463e-07	1.21792835493e-06
15899.26688	-7.17400247968e-07	1.21656710033e-06
15906.73834	1.3273618223e-07	1.21520701001e-06
15914.2098	1.35648004946e-07	1.21384808328e-06
15921.68126	3.08669934311e-07	1.21249031945e-06
15929.15272	1.41579534541e-07	1.21113371782e-06
15936.62418	-2.60051745754e-08	1.20977827772e-06
15944.09564	4.8872075931e-07	1.20842399844e-06
15951.5671	6.63243387131e-07	1.20707087931e-06
15959.03856	4.96003762201e-07	1.20571891963e-06
15966.51002	-3.57265766299e-07	1.20436811871e-06
15973.98148	-6.98096862281e-07	1.20301847587e-06
15981.45294	1.61819762664e-07	1.20166999042e-06
15988.9244	-1.78961242682e-07	1.20032266166e-06
15996.39586	-5.20589490277e-07	1.19897648892e-06
16003.86732	-2.20572879491e-09	1.1976314715e-06
16011.33878	4.3340191413e-10	1.19628760872e-06
16018.81024	-1.69467019691e-07	1.19494489989e-06
16026.2817	-3.39793565877e-07	1.19360334432e-06
16033.75316	-6.83342101734e-07	1.19226294133e-06
16041.22462	-1.62661493004e-07	1.19092369023e-06
16048.69608	7.05766041499e-07	1.18958559034e-06
16056.16754	-3.30923106613e-07	1.18824864096e-06
16063.639	-8.49429120212e-07	1.18691284142e-06
16071.11046	-5.00536174288e-07	1.18557819102e-06
16078.58192	-1.50943878117e-07	1.18424468909e-06
16086.05338	-3.22586451767e-07	1.18291233494e-06
16093.52484	-3.20452541187e-07	1.18158112787e-06
16100.9963	-4.92649394312e-07	1.18025106722e-06
16108.46776	-4.90732254767e-07	1.17892215229e-06
16115.93922	3.84467017069e-07	1.1775943824e-06
16123.41068	-1.36921386399e-07	1.17626775687e-06
16130.88214	-4.84605077164e-07	1.17494227501e-06
16138.3536	5.6856301294e-07	1.17361793615e-06
16145.82506	4.58148107496e-08	1.17229473958e-06
16153.29652	-8.29525942814e-07	1.17097268464e-06
16160.76798	-3.00841577154e-07	1.16965177065e-06
16168.23944	-4.74594503251e-07	1.16833199691e-06
16175.7109	-1.20591401841e-07	1.16701336275e-06
16183.18236	-2.9444063388e-07	1.16569586748e-06
16190.65382	-2.92307111327e-07	1.16437951042e-06
16198.12528	5.92772957208e-07	1.1630642909e-06
16205.59674	-6.41246501194e-07	1.16175020822e-06
16213.0682	-2.8569909804e-07	1.16043726172e-06
16220.53966	-6.3772617156e-07	1.1591254507e-06
16228.01112	-8.13205888082e-07	1.15781477449e-06
16235.48258	-6.34332755522e-07	1.15650523241e-06
16242.95404	-2.77653313112e-07	1.15519682377e-06
16250.4255	-9.78507414e-08	1.1538895479e-06
16257.89696	2.60278385489e-07	1.15258340412e-06
16265.36842	-2.70974240296e-07	1.15127839175e-06
16272.83988	-2.68841135594e-07	1.1499745101e-06
16280.31134	-2.66708052212e-07	1.14867175851e-06
16287.7828	-8.60097368842e-08	1.14737013628e-06
16295.25426	-2.62371188213e-07	1.14606964275e-06
16302.72572	-4.39140406995e-07	1.14477027723e-06
16310.19718	-7.91047113973e-08	1.14347203905e-06
16317.66864	-4.35212141691e-07	1.14217492752e-06
16325.1401	-7.45002549962e-08	1.14087894198e-06
16332.61156	4.66756142676e-07	1.13958408174e-06
16340.08302	4.70086835053e-07	1.13829034612e-06
16347.55448	8.336506487e-07	1.13699773445e-06
16355.02594	-2.44299855238e-07	1.13570624606e-06
16362.4974	-6.03078119102e-07	1.13441588026e-06
16369.96886	-5.95553342244e-08	1.13312663638e-06
16377.44032	1.23657779697e-07	1.13183851374e-06
16384.91178	-2.35689138472e-07	1.13055151167e-06
16392.38324	1.28817106909e-07	1.12926562949e-06
16399.8547	-9.56646155371e-07	1.12798086653e-06
16407.32616	1.335698007e-07	1.1266972221e-06
16414.79762	-4.54553022383e-08	1.12541469555e-06
16422.26908	5.02676653832e-07	1.12413328618e-06
16429.74054	-2.22513658044e-07	1.12285299334e-06
16437.212	6.9121089149e-07	1.12157381633e-06
16444.68346	1.47213069765e-07	1.1202957545e-06
16452.15492	5.15458890966e-07	1.11901880715e-06
16459.62638	-3.96116477275e-07	1.11774297364e-06
16467.09784	5.21528034265e-07	1.11646825326e-06
16474.5693	1.58090460584e-07	1.11519464537e-06
16482.04076	5.28009046556e-07	1.11392214927e-06
16489.51222	-2.03937957333e-07	1.11265076431e-06
16496.98368	-1.78156194489e-08	1.1113804898e-06
16504.45514	-3.83747347006e-07	1.11011132507e-06
16511.9266	-1.9752424833e-07	1.10884326946e-06
16519.39806	-5.64365433901e-07	1.10757632229e-06
16526.86952	7.30045994245e-07	1.10631048289e-06
16534.34098	5.48856144961e-07	1.10504575059e-06
16541.81244	-3.29026929591e-09	1.10378212471e-06
16549.2839	-3.71552718329e-07	1.10251960459e-06
16556.75536	1.86863559068e-07	1.10125818956e-06
16564.22682	-7.3891885646e-07	1.09999787894e-06
16571.69828	1.91746707905e-07	1.09873867207e-06
16579.16974	1.94458125964e-07	1.09748056827e-06
16586.6412	-5.47856271173e-07	1.09622356688e-06
16594.11266	5.7235510678e-07	1.09496766722e-06
16601.58412	-3.57577363128e-07	1.09371286863e-06
16609.05558	-5.42464235675e-07	1.09245917044e-06
16616.52704	9.55140462634e-07	1.09120657197e-06
16623.9985	5.84770064985e-07	1.08995507257e-06
16631.46996	2.56514540423e-08	1.08870467156e-06
16638.94142	2.80675675672e-08	1.08745536827e-06
16646.41288	9.70102763915e-07	1.08620716203e-06
16653.88434	5.97925528179e-07	1.08496005219e-06
16661.3558	-5.29069404361e-07	1.08371403807e-06
16668.82726	-7.1588281603e-07	1.082469119e-06
16676.29872	-1.48428945368e-07	1.08122529431e-06
16683.77018	-1.46285562213e-07	1.07998256335e-06
16691.24164	-5.22186712333e-07	1.07874092544e-06
16698.7131	-5.20502801998e-07	1.07750037991e-06
16706.18456	-7.0811914742e-07	1.07626092611e-06
16713.65602	-1.38267073228e-07	1.07502256336e-06
16721.12748	5.35423796928e-08	1.073785291e-06
16728.59894	2.45847463457e-07	1.07254910836e-06
16736.0704	4.38698250626e-07	1.07131401478e-06
16743.54186	-5.09792603426e-07	1.0700800096e-06
16751.01332	2.53722448293e-07	1.06884709215e-06
16758.48478	6.57623721609e-08	1.06761526175e-06
16765.95624	4.50009439207e-07	1.06638451776e-06
16773.4277	2.61948147316e-07	1.06515485951e-06
16780.89916	7.33384549398e-08	1.06392628633e-06
16788.37062	-1.15772154881e-07	1.06269879755e-06
16795.84208	-1.13625442e-07	1.06147239252e-06
